❣	[128.08510638297872, 128.1838905775076, 232.17363221884497]
☘️	[165.412012987013, 226.75292207792208, 185.66006493506492]
🚟	[170.09714285714287, 155.95392857142858, 190.3542857142857]
🥴	[84.1137566137566, 211.85284391534393, 236.49867724867724]
💁‍♀	[150.66203703703704, 147.51190476190476, 185.37962962962962]
🥼	[247.43107142857144, 244.37214285714285, 241.31464285714284]
🛤️	[163.68169642857143, 190.14464285714286, 169.08883928571427]
🛏	[191.38511904761904, 223.8077380952381, 217.68154761904762]
💁🏾‍♂	[159.0607769423559, 176.65444862155388, 156.09617794486215]
👺	[82.30928571428572, 87.8225, 188.15642857142856]
👨‍🏭	[164.81983418367346, 177.1106505102041, 197.4971301020408]
🧑🏼‍🚀	[166.29190962099125, 193.87791545189503, 202.7871720116618]
🇲🇴	[137.30481481481482, 160.4814814814815, 70.26851851851852]
👩🏻‍🦽	[194.33235867446393, 183.82602339181287, 204.80360623781675]
💁🏼‍♂	[175.60401002506265, 207.406328320802, 183.60526315789474]
⛅	[212.00571428571428, 228.87964285714287, 227.21535714285713]
🧑🏻‍🤝‍🧑🏻	[188.36330049261085, 195.85714285714286, 204.120381773399]
💁🏽‍♂️	[168.5704887218045, 184.87249373433585, 164.20802005012533]
✉️	[47.50892857142857, 224.515507518797, 246.828007518797]
🇨🇰	[156.20037037037036, 80.96814814814815, 116.17444444444445]
👷🏽‍♂️	[135.856778425656, 202.42128279883383, 218.32215743440233]
🌊	[248.01385041551248, 212.30224684518313, 166.0129270544783]
🙋🏾‍♀	[151.03133423180594, 103.70013477088949, 151.04380053908355]
🇬🇷	[216.95592592592592, 164.81703703703704, 159.79555555555555]
🚺	[250.70695153061226, 118.45503826530613, 149.8517219387755]
🇹🇲	[129.99592592592592, 187.3525925925926, 84.55777777777777]
🧙🏾‍♀	[167.46237244897958, 138.13392857142858, 165.0720663265306]
🚵🏾‍♀	[160.57142857142858, 164.53414786967417, 173.97305764411027]
👩🏻‍🎤	[157.2484335839599, 146.07487468671678, 174.5012531328321]
👩‍⚖️	[102.69768170426065, 152.70426065162908, 173.5328947368421]
🙇🏻‍♀️	[188.1506064690027, 149.63578167115904, 179.45350404312669]
⌛	[194.70941558441558, 208.71915584415584, 215.4354707792208]
👩🏽‍🤝‍👨🏾	[187.08651477832512, 180.57204433497537, 187.45135467980296]
🚙	[206.44266917293234, 179.73825187969925, 155.38251879699249]
💇🏻‍♂	[179.7800751879699, 196.4483082706767, 182.47211779448622]
🧝🏾‍♀	[188.81436011904762, 166.5889136904762, 193.54352678571428]
⛹️‍♀️	[201.59803206997086, 212.24307580174928, 229.33272594752188]
🇺🇸	[159.27037037037036, 141.00925925925927, 199.7722222222222]
🤏🏽	[161.33964285714285, 186.42035714285714, 208.385]
🛀	[221.59268707482994, 228.15051020408163, 228.56164965986395]
✋🏽	[160.75776397515529, 184.0570652173913, 205.77717391304347]
🏋🏼‍♀	[222.01660401002508, 214.2998120300752, 224.59304511278197]
✈	[240.2592455621302, 227.76257396449705, 216.65199704142012]
💁🏿‍♀	[161.34383116883117, 118.56103896103896, 147.15]
🚀	[206.82118055555554, 208.24479166666666, 219.24913194444446]
👩🏼‍🤝‍👨🏾	[188.54772167487684, 187.72875615763547, 193.76600985221674]
🤜🏿	[122.21387043189368, 130.20556478405317, 149.47466777408638]
🤙🏿	[154.77639751552795, 160.590450310559, 174.4945652173913]
✋🏻	[196.5302795031056, 229.7608695652174, 245.50349378881987]
👱🏽‍♂️	[153.73251488095238, 208.0561755952381, 187.79613095238096]
🚶‍♀	[197.52777777777777, 192.78968253968253, 206.7420634920635]
🈁	[244.90382205513785, 184.28038847117796, 114.11967418546367]
💿	[236.9234693877551, 236.9234693877551, 236.9234693877551]
⏸	[57.27232142857143, 165.95503826530611, 248.91007653061226]
🚲	[217.8348035284683, 233.15477145148355, 232.32919005613473]
🇲🇭	[167.90259259259258, 97.33851851851851, 123.77111111111111]
🏊🏻	[201.56379585326954, 193.9090909090909, 178.72169059011165]
🤦🏾‍♀️	[156.7817055393586, 114.22704081632654, 155.3600583090379]
🧖🏾‍♂	[181.10902255639098, 184.07863408521303, 183.96052631578948]
👩🏽‍🤝‍👩🏻	[196.52463054187191, 171.82758620689654, 197.21182266009853]
🅰️	[90.38392857142857, 92.73214285714286, 231.5545280612245]
✳	[204.448224852071, 234.3280325443787, 197.85650887573965]
🚵🏻	[156.39160401002508, 176.47337092731829, 184.22587719298247]
🚴🏾‍♂	[199.5899470899471, 211.19642857142858, 198.43320105820106]
💯	[181.6670918367347, 182.85586734693877, 239.56919642857142]
🧕🏿	[159.06175595238096, 94.65848214285714, 154.734375]
👇🏾	[146.30641233766235, 174.45657467532467, 202.05803571428572]
2⃣	[239.95248724489795, 198.12468112244898, 143.44164540816325]
🏃🏽‍♂	[216.2581818181818, 218.95636363636365, 212.4568181818182]
👩‍🚒	[85.94460641399417, 150.5353498542274, 224.07908163265307]
🧑🏾‍✈	[117.45572916666667, 133.16220238095238, 145.25669642857142]
🔼	[59.88647959183673, 168.1017219387755, 249.5564413265306]
🧘🏿‍♀️	[189.84747023809524, 161.14918154761904, 183.87574404761904]
👏🏽	[160.35965630114566, 182.08756137479543, 203.0253682487725]
🏃🏼‍♀️	[217.7, 211.3968181818182, 221.36]
🙇🏿‍♂	[159.402628032345, 167.14454177897574, 137.86388140161725]
🧑🏽‍🔧	[182.8045280612245, 153.7171556122449, 169.5768494897959]
👨🏿‍✈️	[134.54724702380952, 141.81584821428572, 147.9032738095238]
🤦🏽‍♂️	[162.58673469387756, 179.8101311953353, 153.68768221574345]
📸	[130.97608418367346, 149.52869897959184, 158.3329081632653]
🍻	[194.49191374663073, 234.44373315363882, 239.90835579514825]
🏛️	[185.21364795918367, 193.01817602040816, 126.03316326530613]
💍	[233.68849206349208, 215.99801587301587, 196.15873015873015]
👨🏼‍🦼	[183.14030612244898, 186.7687074829932, 192.3312074829932]
👃🏾	[153.7, 179.69338842975208, 204.9409090909091]
⚓	[232.75760582010582, 230.47486772486772, 229.93551587301587]
🛌🏽	[153.29166666666666, 207.34464285714284, 185.98690476190475]
🕵🏼‍♂️	[168.7229916897507, 179.97322253000922, 186.43367189904586]
🤳🏻	[241.62687969924812, 216.53038847117796, 205.92731829573935]
㊗️	[136.01913265306123, 137.90369897959184, 234.01977040816325]
🤾🏼‍♂️	[212.25506072874495, 221.7237966711651, 212.86909581646424]
👨🏽‍🎤	[158.54887218045113, 171.97337092731829, 162.12875939849624]
🧑🏻‍🍳	[196.60714285714286, 208.83832908163265, 214.41996173469389]
🈸	[82.40848214285714, 174.99649234693877, 246.19770408163265]
👩🏿‍🏫	[123.35588972431077, 111.40225563909775, 110.58489974937343]
🧰	[64.19417862838915, 62.73883572567783, 189.86802232854865]
👩🏻‍🤝‍👩🏽	[197.95381773399015, 172.17395320197045, 198.26878078817734]
🙆🏻‍♂	[172.74011479591837, 196.62755102040816, 137.27008928571428]
🏄🏻‍♂	[217.19799498746866, 201.078320802005, 162.35714285714286]
🧑🏽‍⚖	[120.46992481203007, 138.2139724310777, 159.2750626566416]
👮🏿‍♂️	[173.11857142857144, 131.38142857142856, 152.56428571428572]
🇨🇫	[125.00851851851851, 159.60925925925926, 169.3974074074074]
🧖🏽‍♀️	[177.54260651629073, 180.81171679197996, 183.8264411027569]
🇬🇮	[158.9598484848485, 159.02159090909092, 228.50189393939394]
⛹🏿‍♀	[210.06321428571428, 199.9425, 213.075]
👐	[102.4360119047619, 223.53521825396825, 249.15029761904762]
😗	[72.48181216931216, 220.0601851851852, 236.40178571428572]
7⃣	[240.2825255102041, 197.140625, 140.5408163265306]
🧑🏼‍💼	[165.9735863095238, 197.86793154761904, 205.5561755952381]
🙍🏽‍♂	[152.09639048400328, 170.9917965545529, 152.91755537325676]
😜	[100.3781328320802, 195.29761904761904, 226.23997493734336]
🧞	[211.2719298245614, 208.46773182957392, 198.01660401002508]
😉	[73.53571428571429, 214.58531746031747, 231.52281746031747]
🕕	[224.27264030612244, 221.35554846938774, 217.2487244897959]
🎓	[188.80273855370132, 199.25588361146768, 201.08557980316644]
🚽	[233.65453296703296, 233.0521978021978, 232.29395604395606]
🏈	[145.29049744897958, 154.19292091836735, 182.68494897959184]
🏋🏾‍♂️	[212.15194235588973, 216.7825814536341, 212.12312030075188]
🔄	[243.67091836734693, 184.91517857142858, 136.06058673469389]
🧘🏼‍♂	[200.09598214285714, 220.53013392857142, 206.34002976190476]
🧍	[144.4100529100529, 185.66468253968253, 215.47222222222223]
🧖🏾	[169.56798245614036, 174.16134085213034, 176.34053884711778]
🎚️	[192.74497767857142, 184.16071428571428, 171.27455357142858]
🦘	[197.1821862348178, 218.6325910931174, 232.22672064777328]
👎🏿	[141.98282967032966, 148.70673076923077, 164.8911401098901]
🙍🏼	[115.56808859721083, 180.87899917965547, 213.80557834290403]
🧑🏿‍🦳	[154.37053571428572, 176.57477678571428, 202.02790178571428]
🏒	[218.0209478021978, 222.14766483516485, 236.22081043956044]
🧎🏼‍♂	[210.63301435406697, 217.41961722488037, 209.8287081339713]
😠	[122.04784688995215, 145.67846889952153, 227.27049441786284]
🇳🇺	[81.26814814814814, 203.31703703703704, 227.83]
🅰	[90.38392857142857, 92.73214285714286, 231.5545280612245]
🌤️	[180.53262362637363, 228.9680631868132, 236.11366758241758]
🙇🏿‍♀️	[169.83591644204853, 124.15566037735849, 153.15296495956872]
🤸	[210.6705994897959, 236.68335459183675, 245.10108418367346]
✍🏿	[181.97863520408163, 174.1438137755102, 178.18813775510205]
💂🏼‍♂	[126.02901785714286, 130.85528273809524, 161.40513392857142]
🧍🏾‍♀	[181.7315051020408, 159.51147959183675, 189.4674744897959]
🧑‍🦲	[114.56367924528301, 208.9677672955975, 243.78419811320754]
🧝‍♂️	[164.05654761904762, 212.36458333333334, 198.7280505952381]
🙇🏽‍♀️	[176.01650943396226, 137.71698113207546, 174.36657681940702]
👩‍🎨	[140.02455357142858, 178.64764030612244, 191.59630102040816]
🏩	[182.79241071428572, 131.13616071428572, 232.0373086734694]
🤟🏾	[161.39384920634922, 184.40310846560845, 207.83068783068782]
🧑‍🌾	[144.18432601880878, 200.53354231974922, 203.57335423197492]
🙏🏿	[208.27200255102042, 186.80038265306123, 182.1033163265306]
🇧🇬	[146.6473484848485, 160.39583333333334, 169.6848484848485]
🧝🏼‍♀️	[203.57142857142858, 183.08333333333334, 207.21168154761904]
👩🏾‍🚀	[152.49599125364432, 163.567055393586, 175.2521865889213]
🚆	[215.36024844720498, 197.56055900621118, 175.10947204968943]
🚴🏻‍♂️	[205.25363756613757, 217.42228835978835, 203.48280423280423]
🏊	[193.05901116427432, 193.1774322169059, 178.33133971291866]
👩🏻‍🎓	[137.8375350140056, 150.78011204481794, 156.9513305322129]
🦻🏽	[157.84627329192546, 180.17624223602485, 200.96933229813664]
😝	[89.99185463659148, 193.80513784461152, 222.17073934837092]
🎱	[138.2203443877551, 138.23246173469389, 138.0500637755102]
🥈	[225.08973214285714, 202.6013392857143, 195.80803571428572]
❤️	[103.91734143049932, 103.98110661268556, 226.54790823211877]
🖼	[102.66309523809524, 200.5829365079365, 178.57261904761904]
🧑🏾‍🦰	[94.97284226190476, 145.25372023809524, 217.14880952380952]
👨🏾‍⚖	[114.30983709273183, 133.71177944862154, 155.781015037594]
💁‍♂️	[148.21205357142858, 198.93654336734693, 178.11001275510205]
🧘🏿‍♀	[189.84747023809524, 161.14918154761904, 183.87574404761904]
🈷️	[75.53414786967419, 173.57142857142858, 246.57706766917292]
🇲🇼	[67.84444444444445, 97.36259259259259, 120.50777777777778]
😭	[118.4801948051948, 147.91785714285714, 195.69642857142858]
🔩	[214.74457908163265, 214.74457908163265, 214.74457908163265]
💁🏻‍♂	[182.1501913265306, 199.8498086734694, 172.0127551020408]
🏊🏼‍♀	[233.7834928229665, 178.96969696969697, 162.64354066985646]
🕵🏿‍♀	[151.54847645429362, 154.2382271468144, 159.04462911665127]
😚	[80.3635477582846, 212.03151397011047, 236.3216374269006]
🕺🏻	[200.6531954887218, 203.6889097744361, 201.97885338345864]
🕉	[247.11383928571428, 69.34056122448979, 187.1546556122449]
🎑	[145.1137566137566, 224.38458994708995, 232.9054232804233]
🧓🏾	[147.27777777777777, 163.21799870045484, 179.85737491877842]
5⃣	[239.81281887755102, 198.17442602040816, 143.86128826530611]
🧑🏽‍🦱	[124.48611111111111, 156.48647660818713, 191.02302631578948]
👩🏾‍🔧	[174.34837092731829, 146.70676691729324, 163.21961152882204]
🧑🏻‍🤝‍🧑🏿	[182.31742610837438, 189.56742610837438, 194.23491379310346]
🧝🏼	[164.36681547619048, 190.7563244047619, 226.2578125]
🖐🏽	[165.69285714285715, 187.76357142857142, 208.57321428571427]
🤹🏽‍♀️	[198.78504043126685, 167.04346361185983, 187.858153638814]
🚶🏾	[193.12367724867724, 201.20767195767195, 213.15608465608466]
🎭	[218.92293233082708, 172.26221804511277, 206.1748120300752]
👨‍🔬	[174.8845663265306, 199.89764030612244, 208.35969387755102]
🧚🏽‍♂	[215.35473901098902, 227.71634615384616, 200.3183379120879]
👂🏾	[130.61973684210525, 161.9188596491228, 193.2438596491228]
😀	[86.93088624338624, 201.1957671957672, 221.76455026455025]
📴	[138.10905612244898, 165.04304846938774, 186.89030612244898]
🍺	[181.585, 233.74607142857144, 238.2775]
🚶🏼‍♀️	[207.79761904761904, 199.93716931216932, 212.43055555555554]
🔦	[191.1278698979592, 214.83545918367346, 232.05994897959184]
🚔	[165.06560559006212, 167.80900621118013, 167.32375776397515]
➗	[205.17729591836735, 205.17729591836735, 205.17729591836735]
🤏🏼	[182.27642857142857, 212.17464285714286, 229.9517857142857]
🍸	[233.64473684210526, 243.9046052631579, 240.81437969924812]
🧜🏿‍♀	[214.46587301587303, 172.66507936507938, 215.97738095238094]
👷🏾‍♀	[114.3283527696793, 181.80903790087464, 199.57434402332362]
🌟	[154.53061224489795, 239.9247448979592, 247.71938775510205]
🚣🏿	[179.9890350877193, 188.88251879699249, 194.92387218045113]
👰🏽	[154.21906887755102, 162.38392857142858, 185.29145408163265]
⛷	[212.6308379120879, 219.9371565934066, 224.92925824175825]
🇵🇼	[190.12222222222223, 189.7811111111111, 139.68555555555557]
⏺	[67.74936224489795, 170.9559948979592, 249.53156887755102]
👉🏾	[143.87998338870432, 172.59966777408638, 200.80855481727573]
🦨	[186.38960609069844, 186.38960609069844, 186.38960609069844]
📤	[184.34325396825398, 213.75462962962962, 223.86805555555554]
🧚🏼‍♂️	[220.1620879120879, 234.6037087912088, 206.17548076923077]
👩‍🦯	[214.13937282229966, 211.65940766550523, 221.46428571428572]
☁	[250.85627177700349, 226.58580139372822, 210.9006968641115]
👨🏿‍🔬	[182.98088972431077, 178.8154761904762, 181.66604010025063]
💆🏼‍♂️	[161.10167638483966, 200.26639941690962, 184.31997084548104]
🕤	[224.63966836734693, 221.69866071428572, 217.7375637755102]
🤦🏿‍♀	[158.90998542274053, 106.45007288629738, 139.98542274052477]
🧗	[143.59146341463415, 167.14198606271776, 183.42290940766551]
🍄	[173.4561011904762, 175.8891369047619, 242.56436011904762]
👫🏽	[189.75215517241378, 182.7496921182266, 189.35775862068965]
🧙🏿‍♂️	[187.21875, 156.00414540816325, 173.61160714285714]
🏋🏻‍♂	[222.56704260651628, 227.79135338345864, 220.7045739348371]
🔘	[247.8424744897959, 199.35204081632654, 140.56473214285714]
👲🏽	[167.49255952380952, 155.2172619047619, 183.54501488095238]
📼	[119.35663265306123, 116.91275510204082, 119.42448979591836]
🌉	[106.11128826530613, 90.09311224489795, 128.13169642857142]
💁🏾‍♂️	[159.0607769423559, 176.65444862155388, 156.09617794486215]
👩‍✈️	[107.24330357142857, 149.21614583333334, 160.92522321428572]
🧝‍♀️	[177.49553571428572, 186.28794642857142, 213.7938988095238]
🌰	[123.97750362844702, 139.6153846153846, 182.4833091436865]
👩‍🦽	[183.8167641325536, 182.19931773879142, 205.88401559454192]
🚼	[249.74139030612244, 130.41772959183675, 157.49904336734693]
🥛	[240.54726890756302, 239.32563025210084, 237.86974789915968]
🧏🏽‍♂️	[161.78880494505495, 180.91037087912088, 181.78021978021977]
🌒	[122.609375, 166.38616071428572, 166.0548469387755]
🧓🏿	[149.60591293047435, 153.20955165692007, 161.93502274204027]
🧜🏿‍♂	[204.09649122807016, 211.156432748538, 190.34429824561403]
💂🏻	[123.1860119047619, 128.3125, 158.27269345238096]
🧂	[237.36309523809524, 232.36904761904762, 224.96130952380952]
🙌🏾	[163.0918831168831, 184.09123376623376, 206.26525974025975]
🏋🏼‍♂️	[219.16478696741854, 225.3562030075188, 218.9423558897243]
🧑🏾‍🎨	[146.01530612244898, 159.16932397959184, 171.67825255102042]
👨🏽‍🦯	[220.6054006968641, 222.2913763066202, 217.97212543554008]
👨🏼‍🏭	[185.2484056122449, 174.98086734693877, 193.41454081632654]
👨🏼‍🤝‍👨🏿	[186.66594827586206, 194.5957512315271, 180.70658866995075]
🖥️	[184.85703918722785, 184.85703918722785, 184.85703918722785]
♻️	[165.3654336734694, 217.1658163265306, 168.55803571428572]
🧑‍🤝‍🧑	[167.88146551724137, 195.4692118226601, 207.1545566502463]
🇪🇺	[169.95481481481482, 62.44888888888889, 92.71592592592593]
🥢	[224.46021303258146, 225.05419799498748, 244.11622807017545]
👷🏻‍♀️	[132.59114583333334, 201.3530505952381, 213.90959821428572]
🕊	[229.95714285714286, 234.41626984126984, 230.77896825396826]
🦹🏼	[181.2737658098735, 150.55732354141168, 166.66136270909834]
🧑🏼‍⚕	[158.98995535714286, 196.49032738095238, 205.1889880952381]
🧚🏾‍♀	[211.12483130904184, 202.9045209176788, 211.31950067476384]
👲🏼	[173.0625, 163.88504464285714, 190.95684523809524]
🤦🏿‍♀️	[158.90998542274053, 106.45007288629738, 139.98542274052477]
👨🏻‍🦯	[223.95993031358884, 225.80357142857142, 220.15635888501743]
🏴󠁧󠁢󠁷󠁬󠁳󠁿	[136.8212121212121, 170.9125, 153.0435606060606]
🔇	[127.29400510204081, 115.84693877551021, 174.05102040816325]
🥁	[200.1061862244898, 177.8938137755102, 175.72385204081633]
🇬🇵	[87.64, 96.86444444444444, 100.17518518518519]
🇩🇪	[56.08851851851852, 109.64074074074074, 175.88185185185185]
🧑🏽‍💼	[159.94456845238096, 164.46019345238096, 176.2529761904762]
🥣	[216.83035714285714, 200.44010416666666, 163.83965773809524]
🛹	[190.60326086956522, 191.7111801242236, 195.29153726708074]
👰🏿	[147.6109693877551, 147.46811224489795, 161.86798469387756]
🖌	[236.8654336734694, 223.24776785714286, 226.20822704081633]
👩🏾‍🦳	[198.4188988095238, 164.8296130952381, 196.93377976190476]
🎚	[192.74497767857142, 184.16071428571428, 171.27455357142858]
🍰	[130.7100155279503, 187.10830745341616, 240.31560559006212]
🇨🇨	[57.056296296296296, 173.02370370370372, 72.83518518518518]
#️⃣	[239.28220663265307, 197.96364795918367, 144.05070153061226]
💇🏼‍♂️	[169.76942355889724, 204.40288220551378, 194.2907268170426]
👨🏾‍🦼	[179.94175170068027, 180.88052721088437, 187.23469387755102]
🔲	[176.61575255102042, 176.61575255102042, 176.61575255102042]
🤹🏼‍♀️	[200.3167115902965, 173.93969002695417, 194.00741239892184]
🙍🏻	[127.27563576702215, 162.1447908121411, 189.62059064807218]
🇰🇵	[117.98407407407407, 84.01851851851852, 190.2362962962963]
🎒	[70.97222222222223, 81.73730158730159, 224.44761904761904]
🥽	[220.28021978021977, 209.7342032967033, 200.27472527472528]
👞	[141.77972709551656, 162.30669265756984, 196.6575698505523]
👩🏾‍🤝‍👩🏽	[189.75769704433498, 165.11545566502463, 192.35098522167488]
👳‍♂	[179.14577259475217, 218.6384839650146, 227.9624635568513]
👩‍❤‍💋‍👩	[78.32940051020408, 133.84024234693877, 203.58258928571428]
👃🏿	[159.04504132231406, 164.70413223140497, 178.46818181818182]
🇦🇪	[115.73962962962963, 130.92814814814815, 153.62074074074073]
🇲🇳	[100.96148148148148, 81.96148148148148, 166.34037037037038]
🐭	[215.75721153846155, 215.7551510989011, 220.5260989010989]
🧎🏿	[196.688995215311, 201.15837320574164, 209.855980861244]
🤼‍♂	[170.04834307992203, 219.6643274853801, 223.92085769980505]
🍶	[219.43849206349208, 231.43551587301587, 232.93154761904762]
🍯	[83.17553191489361, 199.74354103343464, 225.79901215805472]
👷🏻‍♀	[132.59114583333334, 201.3530505952381, 213.90959821428572]
🇲🇹	[150.0708097928437, 149.3156308851224, 229.01016949152543]
💁🏼‍♀	[173.5681818181818, 165.40487012987012, 199.3366883116883]
🏋‍♂	[206.53508771929825, 226.71271929824562, 221.24968671679198]
👩🏼‍🦯	[220.84146341463415, 216.12587108013938, 224.80095818815332]
🤢	[160.64384920634922, 211.76653439153438, 117.65542328042328]
🧦	[130.92045454545453, 211.67922077922077, 247.79512987012987]
🧛🏼	[121.35044642857143, 165.22098214285714, 196.26753826530611]
🤟🏼	[193.984126984127, 218.55390211640213, 233.11871693121694]
🦸🏽‍♂️	[184.90539345711758, 179.4442970822281, 212.1264367816092]
🧶	[177.6766917293233, 146.5141424991049, 240.43501611170785]
🧝🏽	[157.20870535714286, 180.08630952380952, 216.74255952380952]
✂	[214.91307277628033, 214.79919137466308, 240.68261455525607]
👫🏼	[193.04833743842366, 195.42149014778326, 200.4670566502463]
🧼	[229.26444159178433, 196.2931108258451, 247.23833975181856]
🐺	[200.79993386243387, 200.79993386243387, 200.79993386243387]
👱🏼‍♂	[162.02157738095238, 218.68005952380952, 196.6938244047619]
🧙🏾‍♀️	[167.46237244897958, 138.13392857142858, 165.0720663265306]
🥐	[139.64635854341736, 201.44922969187675, 238.03711484593836]
🧘🏽‍♂	[191.97619047619048, 205.49032738095238, 193.4951636904762]
🚣🏽‍♂	[186.85518341307815, 194.2982456140351, 189.45869218500798]
🤜🏾	[115.09800664451828, 149.97425249169436, 185.45639534883722]
🧑🏿‍🦱	[115.70687134502924, 137.8936403508772, 163.13486842105263]
👳🏿‍♂️	[189.6213556851312, 191.51056851311952, 196.5353498542274]
🚶🏾‍♂️	[203.9212121212121, 206.46868686868686, 198.63905723905725]
🙋🏾‍♂	[141.1199460916442, 163.71630727762803, 134.36287061994608]
™️	[181.32608695652175, 180.12450592885375, 184.61363636363637]
🦹🏽‍♂️	[179.1169590643275, 145.74143692564746, 162.53508771929825]
🧑🏼‍🤝‍🧑🏿	[179.5957512315271, 190.6908866995074, 196.32296798029557]
🧛🏼‍♀️	[139.00414540816325, 175.98469387755102, 197.56505102040816]
💵	[123.21242294926506, 200.65149359886203, 116.19962067330488]
😁	[97.50396825396825, 220.43022486772486, 237.53703703703704]
🇰🇪	[76.51407407407407, 98.61333333333333, 120.83481481481482]
🥊	[98.39880952380952, 106.73076923076923, 232.08516483516485]
🛳	[221.1789596273292, 177.41886645962734, 142.784549689441]
👎🏼	[179.00137362637363, 210.00240384615384, 228.1929945054945]
🇲🇨	[152.97264957264957, 150.6568376068376, 232.3820512820513]
📯	[169.76913265306123, 232.86383928571428, 248.18080357142858]
👈🏽	[165.8500830564784, 189.67898671096344, 210.79900332225913]
🙋‍♀️	[140.6229784366577, 131.58726415094338, 179.3578167115903]
👨🏻‍🔧	[207.7562656641604, 181.50407268170426, 192.9110275689223]
👨🏽‍🤝‍👨🏿	[184.73953201970443, 188.9070197044335, 175.76323891625617]
🚵🏻‍♀	[165.92575187969925, 170.4050751879699, 178.6472431077694]
🚈	[220.2799744897959, 202.60841836734693, 179.09470663265307]
ℹ️	[234.30867346938774, 158.54177295918367, 92.00542091836735]
🧛🏻‍♀	[149.0749362244898, 161.9795918367347, 179.28061224489795]
🇸🇬	[164.2762962962963, 158.60333333333332, 244.3737037037037]
🎤	[231.89766483516485, 221.39457417582418, 213.19436813186815]
👨🏻‍🏭	[191.57397959183675, 179.30229591836735, 196.0950255102041]
🧍‍♂️	[170.46328784925277, 205.48667966211826, 188.3359324236517]
👣	[248.32894736842104, 200.23496240601503, 185.08991228070175]
👨🏾‍🤝‍👨🏼	[186.13546798029557, 196.76878078817734, 184.5261699507389]
🎴	[101.10119047619048, 104.6203231292517, 186.35799319727892]
🕋	[91.31696428571429, 114.83609693877551, 121.79623724489795]
🤛🏾	[115.08803986710963, 150.08513289036546, 185.4281561461794]
🇹🇬	[90.95703703703704, 152.96703703703704, 155.4088888888889]
🃏	[210.78784013605443, 204.1262755102041, 219.24659863945578]
1⃣	[240.77136479591837, 197.1329719387755, 139.85491071428572]
👭🏾	[187.05418719211823, 162.89532019704433, 190.08405172413794]
🧆	[135.1377551020408, 190.32748724489795, 206.3829719387755]
🚇	[182.03978696741854, 172.937656641604, 158.6688596491228]
🇳🇱	[159.1211111111111, 125.6637037037037, 179.25185185185185]
🧗🏿	[149.4011324041812, 155.0065331010453, 170.47560975609755]
🤸🏾‍♂️	[221.50573979591837, 227.7139668367347, 226.49744897959184]
🧖🏼	[186.20676691729324, 210.16008771929825, 209.77130325814537]
💪🏻	[201.22225765306123, 231.6903698979592, 246.29783163265307]
👰	[139.3858418367347, 176.6329719387755, 198.90880102040816]
🕵‍♂	[150.49307479224376, 182.71775931055708, 190.5420129270545]
💂🏿‍♂	[120.36309523809524, 121.7046130952381, 151.29017857142858]
🐌	[154.1162196679438, 178.79438058748403, 196.36270753512133]
🤲🏼	[161.81117021276594, 199.8487841945289, 222.2670972644377]
🏐	[223.9030612244898, 223.81441326530611, 223.1218112244898]
✈️	[240.25850591715977, 227.76294378698225, 216.64718934911244]
🏃🏿‍♂	[214.15636363636364, 214.39954545454546, 206.29181818181817]
🇮🇴	[182.10814814814816, 143.90296296296296, 165.03444444444443]
🇬🇪	[173.53522727272727, 173.47954545454544, 248.8753787878788]
🕵🏿‍♀️	[151.54355186211143, 154.2382271468144, 159.04493690366266]
🏄🏼	[207.9796365914787, 197.16134085213034, 170.49812030075188]
🏋🏽‍♂️	[215.89160401002508, 219.72869674185463, 214.1625939849624]
🇻🇮	[196.92123824451411, 217.25901253918497, 220.18847962382446]
🌙	[184.8012566137566, 248.00661375661375, 247.38425925925927]
⛽	[144.20549630844954, 138.7834290401969, 193.25307629204266]
⛹🏿‍♂	[209.57464285714286, 214.36428571428573, 211.09535714285715]
👐🏽	[157.8291505791506, 179.76785714285714, 202.1042471042471]
🤟🏿	[165.00661375661375, 170.25859788359787, 182.90376984126985]
⛹🏼	[207.93263157894737, 224.5038596491228, 238.37754385964914]
🧍‍♀️	[172.24537037037038, 171.4808201058201, 202.16468253968253]
👏🏿	[142.7659574468085, 149.03641571194763, 164.17062193126023]
🙎🏽	[117.81324404761905, 150.83556547619048, 186.23995535714286]
🙋‍♂️	[128.59029649595686, 192.93699460916443, 163.05020215633422]
🏄	[200.00281954887217, 196.4439223057644, 170.56171679197996]
♥️	[138.9148148148148, 138.4506172839506, 140.31358024691357]
🧑🏽‍💻	[135.05133928571428, 142.99170918367346, 100.41007653061224]
🧬	[238.0408163265306, 236.39732142857142, 244.1549744897959]
🧑🏽‍🔬	[173.81140350877192, 176.2355889724311, 186.25595238095238]
👩🏾‍🤝‍👨🏻	[191.35745073891624, 185.629618226601, 190.6908866995074]
🦹	[182.84292125662995, 149.45246838025295, 164.76213790289677]
♣	[137.146484375, 136.953125, 138.529296875]
👩🏾‍🌾	[147.2485893416928, 181.13385579937304, 184.90877742946708]
🤦‍♀️	[150.43002915451896, 135.16508746355686, 178.05065597667638]
🙇🏿‍♂️	[159.3921832884097, 167.14049865229111, 137.86421832884096]
🤸🏻‍♂	[232.91071428571428, 240.33386479591837, 236.57429846938774]
🍵	[196.98246173469389, 209.34311224489795, 212.40274234693877]
🧳	[181.50279017857142, 177.06026785714286, 166.90625]
🐬	[238.85338345864662, 202.00501253132833, 167.6281328320802]
💆🏼‍♀️	[157.61443148688048, 161.17419825072886, 196.92857142857142]
